distrito,dico,name,ambito,Anos,medvalsqm2,imi,classicalH,owcharges,charges400,newhouse,pp,netpop,netmig,pop15,popeduc15,popdens,pop,pop65,active,unemployed,touracc,classacc,area,chharea,newharea,touracarea,clasacarea,unemprate,newhousepmig,clashousphh,touaccpmig,housespercapita,newhnetpop,clasaccppopden,clasaccpop
 ,"1407",Chamusca,MunicÃ­pio,Chamusca,743.000000000000000,0.300000000000000,2610.000000000000000,0.271647509578544,0.211565585331453,4.000000000000000,71.799999999999997,-88.000000000000000,34.000000000000000,7609.000000000000000,0.093704823235642,11.400000000000000,8530.000000000000000,0.315123094958968,3613.000000000000000,211.000000000000000,5.000000000000000,6257.000000000000000,748.245999999999981,3.488000000000000,0.005000000000000,0.007000000000000,8.362000000000000,0.058400221422640,0.117647058823529,2.397318007662835,0.147058823529412,0.733528722157093,-0.045454545454545,548.859649122807014,0.733528722157093
PORTO,"1302", ,MunicÃ­pio,BaiÃ£o,774.000000000000000,0.300000000000000,5177.000000000000000,0.277767046552057,0.159248956884562,20.000000000000000,59.500000000000000,-184.000000000000000,-39.000000000000000,15585.000000000000000,0.074558870709015,100.500000000000000,17534.000000000000000,0.229725105509296,7093.000000000000000,658.000000000000000,20.000000000000000,11863.000000000000000,174.467999999999989,29.672999999999998,0.115000000000000,0.115000000000000,67.995000000000005,0.092767517270548,-0.512820512820513,2.291481553022986,-0.512820512820513,0.676571233032965,-0.108695652173913,118.039800995024876,0.676571233032965
 ,"1406",Cartaxo,MunicÃ­pio,Cartaxo,793.000000000000000,0.450000000000000,7085.000000000000000,0.386591390261115,0.261774370208105,27.000000000000000,87.200000000000003,17.000000000000000,199.000000000000000,20269.000000000000000,0.155212393309981,146.599999999999994,23186.000000000000000,0.252652462693004,10526.000000000000000,816.000000000000000,6.000000000000000,13636.000000000000000,158.157999999999987,44.796999999999997,0.171000000000000,0.038000000000000,86.218000000000004,0.077522325669770,0.135678391959799,1.924629498941426,0.030150753768844,0.588113516777366,1.588235294117647,93.015006821282398,0.588113516777366
PORTO,"1301",Amarante,MunicÃ­pio,Amarante,822.000000000000000,0.300000000000000,13939.000000000000000,0.307482602769209,0.214885674288381,57.000000000000000,72.599999999999994,-230.000000000000000,-20.000000000000000,45944.000000000000000,0.131137907017238,173.000000000000000,52116.000000000000000,0.222196638268478,23387.000000000000000,2203.000000000000000,20.000000000000000,29187.000000000000000,301.249000000000024,46.271000000000001,0.189000000000000,0.066000000000000,96.887000000000000,0.094197631162612,-2.850000000000000,2.093909175694096,-1.000000000000000,0.560039143449229,-0.247826086956522,168.710982658959551,0.560039143449229
PORTO,"1304",Gondomar,MunicÃ­pio,Gondomar,1163.000000000000000,0.400000000000000,42487.000000000000000,0.492268223221221,0.234520678938561,267.000000000000000,84.900000000000006,-193.000000000000000,301.000000000000000,143793.000000000000000,0.166475419526681,1245.099999999999909,164257.000000000000000,0.213659083022337,79551.000000000000000,8729.000000000000000,8.000000000000000,74527.000000000000000,131.923000000000002,322.059000000000026,2.024000000000000,0.061000000000000,564.927999999999997,0.109728350366432,0.887043189368771,1.754113022806976,0.026578073089701,0.453721911394948,-1.383419689119171,59.856236446871740,0.453721911394948
PORTO,"1303",Felgueiras,MunicÃ­pio,Felgueiras,823.000000000000000,0.300000000000000,13069.000000000000000,0.353049200397888,0.152579107065453,52.000000000000000,80.299999999999997,-218.000000000000000,-159.000000000000000,48771.000000000000000,0.099649381804761,482.500000000000000,55848.000000000000000,0.179970634579573,28744.000000000000000,2096.000000000000000,6.000000000000000,24848.000000000000000,115.747000000000000,112.909999999999997,0.449000000000000,0.052000000000000,214.675000000000011,0.072919565822433,-0.327044025157233,1.901293136429719,-0.037735849056604,0.444921930955451,-0.238532110091743,51.498445595854925,0.444921930955451
LISBOA,"1115",Amadora,MunicÃ­pio,Amadora,1725.000000000000000,0.300000000000000,44275.000000000000000,0.460101637492942,0.290461931176673,315.000000000000000,100.099999999999994,658.000000000000000,848.000000000000000,147103.000000000000000,0.219302121642659,7210.000000000000000,171454.000000000000000,0.222141215719668,82524.000000000000000,8204.000000000000000,6.000000000000000,88635.000000000000000,23.780000000000001,1861.858999999999924,13.246000000000000,0.252000000000000,3727.291999999999916,0.099413503950366,0.371462264150943,2.001919819311124,0.007075471698113,0.516960817478741,0.478723404255319,12.293342579750346,0.516960817478741
VILA REAL,"1713",Vila Pouca de Aguiar,MunicÃ­pio,Vila Pouca de Aguiar,706.000000000000000,0.300000000000000,4330.000000000000000,0.161431870669746,0.197424892703863,25.000000000000000,65.500000000000000,-81.000000000000000,53.000000000000000,10793.000000000000000,0.102937088853887,27.000000000000000,11812.000000000000000,0.345242126650864,4264.000000000000000,369.000000000000000,6.000000000000000,10220.000000000000000,437.480999999999995,9.898000000000000,0.057000000000000,0.014000000000000,23.361000000000001,0.086538461538462,0.471698113207547,2.360277136258660,0.113207547169811,0.865221808330511,-0.308641975308642,378.518518518518533,0.865221808330511
LISBOA,"1114",Vila Franca de Xira,MunicÃ­pio,Vila Franca de Xira,1414.000000000000000,0.300000000000000,39619.000000000000000,0.569827607965875,0.282246633593196,119.000000000000000,97.400000000000006,-493.000000000000000,-368.000000000000000,116609.000000000000000,0.197283228567263,432.199999999999989,137529.000000000000000,0.184862828930626,69768.000000000000000,5466.000000000000000,5.000000000000000,65599.000000000000000,318.206999999999994,124.507000000000005,0.374000000000000,0.016000000000000,206.151999999999987,0.078345373237014,-0.323369565217391,1.655745980463919,-0.013586956521739,0.476983036305070,-0.241379310344828,151.779268857010635,0.476983036305070
VILA REAL,"1712", ,MunicÃ­pio,ValpaÃ§os,626.000000000000000,0.300000000000000,5654.000000000000000,0.117792713123452,0.205705705705706,18.000000000000000,61.200000000000003,-167.000000000000000,70.000000000000000,13501.000000000000000,0.081623583438264,26.800000000000001,14701.000000000000000,0.404666349227944,4332.000000000000000,294.000000000000000,3.000000000000000,13525.000000000000000,548.544999999999959,10.307000000000000,0.033000000000000,0.005000000000000,24.655999999999999,0.067867036011080,0.257142857142857,2.392111779271312,0.042857142857143,0.920005441806680,-0.107784431137725,504.664179104477626,0.920005441806680
LISBOA,"1116",Odivelas,MunicÃ­pio,Odivelas,1827.000000000000000,0.350000000000000,39445.000000000000000,0.463607554823172,0.381527861322251,456.000000000000000,88.799999999999997,778.000000000000000,712.000000000000000,125698.000000000000000,0.233822336075355,5577.800000000000182,148034.000000000000000,0.208816893416377,72263.000000000000000,6029.000000000000000,2.000000000000000,72578.000000000000000,26.539999999999999,1486.247000000000071,17.181999999999999,0.075000000000000,2734.664999999999964,0.083431354911919,0.640449438202247,1.839979718595513,0.002808988764045,0.490279260169961,0.586118251928021,13.011940191473339,0.490279260169961
VIANA DO CASTELO,"1610",Vila Nova de Cerveira,MunicÃ­pio,Vila Nova de Cerveira,898.000000000000000,0.300000000000000,2841.000000000000000,0.291094684970081,0.226118500604595,16.000000000000000,85.900000000000006,-21.000000000000000,63.000000000000000,7870.000000000000000,0.130114358322745,82.200000000000003,8921.000000000000000,0.270373276538505,4097.000000000000000,236.000000000000000,14.000000000000000,6333.000000000000000,108.528000000000006,26.178000000000001,0.147000000000000,0.129000000000000,58.353999999999999,0.057603124237247,0.253968253968254,2.229144667370644,0.222222222222222,0.709897993498487,-0.761904761904762,77.043795620437947,0.709897993498487
VILA REAL,"1714",Vila Real,MunicÃ­pio,Vila Real,975.000000000000000,0.390000000000000,14899.000000000000000,0.324317068259615,0.293874172185430,36.000000000000000,98.299999999999997,-57.000000000000000,151.000000000000000,43599.000000000000000,0.245968944241840,130.900000000000006,49571.000000000000000,0.235319037340380,22859.000000000000000,1579.000000000000000,16.000000000000000,30559.000000000000000,378.694000000000017,39.343000000000004,0.095000000000000,0.042000000000000,80.695999999999998,0.069075637604445,0.238410596026490,2.051077253506947,0.105960264900662,0.616469306651066,-0.631578947368421,233.453017570664628,0.616469306651066
LISBOA,"1111",Sintra,MunicÃ­pio,Sintra,1440.000000000000000,0.300000000000000,104302.000000000000000,0.531188280186382,0.277651433109523,246.000000000000000,93.599999999999994,-345.000000000000000,-568.000000000000000,328703.000000000058208,0.197625211817355,1207.900000000000091,385606.000000000000000,0.178640892517233,194838.000000000000000,17736.000000000000000,79.000000000000000,184483.000000000000000,319.237000000000023,326.723000000000013,0.771000000000000,0.247000000000000,577.886999999999944,0.091029470637145,-0.433098591549296,1.768738854480259,-0.139084507042254,0.478423572247320,-0.713043478260870,152.730358473383546,0.478423572247320
LISBOA,"1110",Oeiras,MunicÃ­pio,Oeiras,2330.000000000000000,0.300000000000000,49136.000000000000000,0.454106968414197,0.471742930130417,157.000000000000000,153.099999999999994,-83.000000000000000,357.000000000000000,147341.000000000000000,0.378238236471858,3741.500000000000000,171658.000000000000000,0.240291742884107,81256.000000000000000,5991.000000000000000,13.000000000000000,86847.000000000000000,45.878999999999998,1070.990999999999985,3.422000000000000,0.283000000000000,1892.958000000000084,0.073729939942897,0.439775910364146,1.767482090524259,0.036414565826331,0.505930396486036,-1.891566265060241,23.211813443805958,0.505930396486036
LISBOA,"1113",Torres Vedras,MunicÃ­pio,Torres Vedras,1152.000000000000000,0.350000000000000,23929.000000000000000,0.344560992937440,0.330867192237720,162.000000000000000,96.400000000000006,269.000000000000000,608.000000000000000,72076.000000000000000,0.166393806537544,204.000000000000000,83072.000000000000000,0.227742199537750,40190.000000000000000,2467.000000000000000,24.000000000000000,46299.000000000000000,407.216000000000008,58.762000000000000,0.398000000000000,0.059000000000000,113.695999999999998,0.061383428713610,0.266447368421053,1.934848928078900,0.039473684210526,0.557335805084746,0.602230483271376,226.955882352941188,0.557335805084746
LISBOA,"1112", ,MunicÃ­pio,Sobral de Monte AgraÃ§o,1005.000000000000000,0.380000000000000,2914.000000000000000,0.432052161976664,0.370135027799841,12.000000000000000,97.000000000000000,122.000000000000000,186.000000000000000,8947.000000000000000,0.146641332290153,202.300000000000011,10540.000000000000000,0.205787476280835,5167.000000000000000,252.000000000000000,2.000000000000000,5448.000000000000000,52.100999999999999,55.930000000000000,0.230000000000000,0.038000000000000,104.566000000000003,0.048771047029224,0.064516129032258,1.869595058339053,0.010752688172043,0.516888045540797,0.098360655737705,26.930301532377655,0.516888045540797
VIANA DO CASTELO,"1607",Ponte de Lima,MunicÃ­pio,Ponte de Lima,984.000000000000000,0.320000000000000,12055.000000000000000,0.235503940273745,0.230010567101092,181.000000000000000,72.200000000000003,-221.000000000000000,-16.000000000000000,36272.000000000000000,0.124090207322453,128.500000000000000,41164.000000000000000,0.244606938101254,18504.000000000000000,960.000000000000000,67.000000000000000,23043.000000000000000,320.341999999999985,37.631999999999998,0.565000000000000,0.209000000000000,71.932000000000002,0.051880674448768,-11.312500000000000,1.911489008710079,-4.187500000000000,0.559785249246915,-0.819004524886878,179.322957198443589,0.559785249246915
 ,"1421", ,MunicÃ­pio,OurÃ©m,772.000000000000000,0.310000000000000,13895.000000000000000,0.273479668945664,0.233947368421053,48.000000000000000,84.400000000000006,37.000000000000000,338.000000000000000,39159.000000000000000,0.151382823871907,106.900000000000006,44538.000000000000000,0.268220396066280,19917.000000000000000,949.000000000000000,68.000000000000000,29887.000000000000000,416.632000000000005,33.350999999999999,0.115000000000000,0.163000000000000,71.734999999999999,0.047647738113170,0.142011834319527,2.150917596257647,0.201183431952663,0.671044950379451,1.297297297297297,279.579045837231035,0.671044950379451
LISBOA,"1108", ,MunicÃ­pio,LourinhÃ£,996.000000000000000,0.350000000000000,7911.000000000000000,0.294147389710530,0.295229909755049,72.000000000000000,79.799999999999997,139.000000000000000,311.000000000000000,22724.000000000000000,0.138487942263686,178.300000000000011,26240.000000000000000,0.254192073170732,11589.000000000000000,725.000000000000000,19.000000000000000,17669.000000000000000,147.168000000000006,53.755000000000003,0.489000000000000,0.129000000000000,120.060000000000002,0.062559323496419,0.231511254019293,2.233472380230059,0.061093247588424,0.673361280487805,0.517985611510791,99.097027481772287,0.673361280487805
VIANA DO CASTELO,"1606",Ponte da Barca,MunicÃ­pio,Ponte da Barca,796.000000000000000,0.340000000000000,3466.000000000000000,0.218118869013272,0.189153439153439,29.000000000000000,65.500000000000000,-90.000000000000000,46.000000000000000,9899.000000000000000,0.105061117284574,60.600000000000001,11044.000000000000000,0.301611734878667,4435.000000000000000,265.000000000000000,31.000000000000000,8258.000000000000000,182.244000000000000,19.018000000000001,0.159000000000000,0.170000000000000,45.313000000000002,0.059751972942503,0.630434782608696,2.382573571840739,0.673913043478261,0.747736327417602,-0.322222222222222,136.270627062706268,0.747736327417602
 ,"1420",Vila Nova da Barquinha,MunicÃ­pio,Vila Nova da Barquinha,786.000000000000000,0.320000000000000,2235.000000000000000,0.419239373601790,0.251867662753469,22.000000000000000,72.900000000000006,70.000000000000000,122.000000000000000,6111.000000000000000,0.171166748486336,141.699999999999989,7016.000000000000000,0.276083238312429,2931.000000000000000,196.000000000000000,5.000000000000000,4272.000000000000000,49.512999999999998,45.140000000000001,0.444000000000000,0.101000000000000,86.280000000000001,0.066871374957352,0.180327868852459,1.911409395973154,0.040983606557377,0.608893956670468,0.314285714285714,30.148200423429785,0.608893956670468
LISBOA,"1107",Loures,MunicÃ­pio,Loures,1734.000000000000000,0.364000000000000,49847.000000000000000,0.434529660761932,0.366204986149584,261.000000000000000,101.000000000000000,529.000000000000000,802.000000000000000,171967.000000000000000,0.207522373478633,1205.400000000000091,201590.000000000000000,0.219782727317823,96334.000000000000000,8772.000000000000000,6.000000000000000,100953.000000000000000,167.239000000000004,298.057999999999993,1.561000000000000,0.036000000000000,603.644999999999982,0.091058193368904,0.325436408977556,2.025257287299135,0.007481296758105,0.500783769036163,0.493383742911153,83.750622200099542,0.500783769036163
VIANA DO CASTELO,"1609",Viana do Castelo,MunicÃ­pio,Viana do Castelo,1018.000000000000000,0.350000000000000,24257.000000000000000,0.325225708043039,0.266573710229433,152.000000000000000,93.799999999999997,-374.000000000000000,44.000000000000000,75561.000000000000000,0.192453779065920,268.899999999999977,85778.000000000000000,0.250553755042085,39493.000000000000000,2425.000000000000000,49.000000000000000,49278.000000000000000,318.995999999999981,76.042000000000002,0.476000000000000,0.154000000000000,154.478000000000009,0.061403286658395,3.454545454545455,2.031496062992126,1.113636363636364,0.574482967660706,-0.406417112299465,183.257716623280032,0.574482967660706
VIANA DO CASTELO,"1608", ,MunicÃ­pio,ValenÃ§a,820.000000000000000,0.300000000000000,4099.000000000000000,0.280312271285679,0.205395996518712,45.000000000000000,83.200000000000003,-37.000000000000000,61.000000000000000,11993.000000000000000,0.110814641874427,116.299999999999997,13623.000000000000000,0.265286647581296,6112.000000000000000,457.000000000000000,16.000000000000000,8399.000000000000000,117.137000000000000,34.993000000000002,0.384000000000000,0.137000000000000,71.701999999999998,0.074770942408377,0.737704918032787,2.049036350329349,0.262295081967213,0.616530866916245,-1.216216216216216,72.218400687876183,0.616530866916245
 ,"1419",Torres Novas,MunicÃ­pio,Torres Novas,762.000000000000000,0.370000000000000,11151.000000000000000,0.357098018114967,0.211200401808137,43.000000000000000,95.799999999999997,-66.000000000000000,286.000000000000000,29976.000000000000000,0.175874032559381,126.299999999999997,34111.000000000000000,0.283134472750726,14819.000000000000000,828.000000000000000,11.000000000000000,21239.000000000000000,270.079000000000008,41.287999999999997,0.159000000000000,0.041000000000000,78.640000000000001,0.055874215534112,0.150349650349650,1.904672226706125,0.038461538461538,0.622643721966521,-0.651515151515151,168.163103721298512,0.622643721966521
VIANA DO CASTELO,"1603", ,MunicÃ­pio,MelgaÃ§o,654.000000000000000,0.320000000000000,3020.000000000000000,0.105298013245033,0.213836477987421,6.000000000000000,62.100000000000001,-78.000000000000000,71.000000000000000,7195.000000000000000,0.096177901320361,32.600000000000001,7773.000000000000000,0.425447060337064,2546.000000000000000,117.000000000000000,18.000000000000000,7662.000000000000000,238.436000000000007,12.666000000000000,0.025000000000000,0.075000000000000,32.134000000000000,0.045954438334643,0.084507042253521,2.537086092715232,0.253521126760563,0.985719799305288,-0.076923076923077,235.030674846625743,0.985719799305288
LISBOA,"1109",Mafra,MunicÃ­pio,Mafra,1433.000000000000000,0.450000000000000,23259.000000000000000,0.504191925706178,0.478383218214377,294.000000000000000,98.299999999999997,164.000000000000000,209.000000000000000,72338.000000000000000,0.231565705438359,296.600000000000023,86515.000000000000000,0.177714847136335,43042.000000000000000,2682.000000000000000,54.000000000000000,44899.000000000000000,291.689000000000021,79.739000000000004,1.008000000000000,0.185000000000000,153.927999999999997,0.062311230890758,1.406698564593301,1.930392536222538,0.258373205741627,0.518973588395076,1.792682926829268,151.378961564396491,0.518973588395076
VIANA DO CASTELO,"1602",Caminha,MunicÃ­pio,Caminha,1059.000000000000000,0.450000000000000,4709.000000000000000,0.257591845402421,0.287716405605936,26.000000000000000,79.299999999999997,-69.000000000000000,77.000000000000000,14069.000000000000000,0.171867225815623,115.700000000000003,15797.000000000000000,0.295056023295562,6745.000000000000000,460.000000000000000,21.000000000000000,14369.000000000000000,136.533999999999992,34.490000000000002,0.190000000000000,0.154000000000000,105.241000000000000,0.068198665678280,0.337662337662338,3.051390953493311,0.272727272727273,0.909603089194151,-0.376811594202899,124.191875540190139,0.909603089194151
VIANA DO CASTELO,"1605",Paredes de Coura,MunicÃ­pio,Paredes de Coura,707.000000000000000,0.300000000000000,2970.000000000000000,0.235016835016835,0.148997134670487,17.000000000000000,67.299999999999997,-66.000000000000000,26.000000000000000,7683.000000000000000,0.096707015488741,62.500000000000000,8632.000000000000000,0.307924003707136,3618.000000000000000,204.000000000000000,11.000000000000000,6234.000000000000000,138.111999999999995,21.504000000000001,0.123000000000000,0.080000000000000,45.137000000000000,0.056384742951907,0.653846153846154,2.098989898989899,0.423076923076923,0.722196478220575,-0.257575757575758,99.744000000000000,0.722196478220575
 ,"1416", ,MunicÃ­pio,SantarÃ©m,834.000000000000000,0.380000000000000,17670.000000000000000,0.380758347481607,0.253864447086801,65.000000000000000,100.400000000000006,-109.000000000000000,309.000000000000000,51140.000000000000000,0.207000391083301,106.200000000000003,58662.000000000000000,0.262486788721830,26217.000000000000000,1646.000000000000000,16.000000000000000,35638.000000000000000,552.373000000000047,31.989000000000001,0.118000000000000,0.029000000000000,64.518000000000001,0.062783689972155,0.210355987055016,2.016864742501415,0.051779935275081,0.607514234086802,-0.596330275229358,335.574387947269315,0.607514234086802
VIANA DO CASTELO,"1604", ,MunicÃ­pio,MonÃ§Ã£o,807.000000000000000,0.300000000000000,6216.000000000000000,0.177284427284427,0.231397459165154,20.000000000000000,71.299999999999997,-103.000000000000000,117.000000000000000,16098.000000000000000,0.126164740961610,84.299999999999997,17816.000000000000000,0.341097889537494,7049.000000000000000,377.000000000000000,17.000000000000000,13682.000000000000000,211.340000000000003,29.411999999999999,0.095000000000000,0.080000000000000,64.739000000000004,0.053482763512555,0.170940170940171,2.201093951093951,0.145299145299145,0.767961383026493,-0.194174757281553,162.301304863582459,0.767961383026493
 ,"1415",Salvaterra de Magos,MunicÃ­pio,Salvaterra de Magos,956.000000000000000,0.350000000000000,6845.000000000000000,0.320379839298758,0.327861377108983,63.000000000000000,78.599999999999994,-30.000000000000000,137.000000000000000,18917.000000000000000,0.113760109954010,88.599999999999994,21607.000000000000000,0.268709214606378,9301.000000000000000,685.000000000000000,3.000000000000000,12119.000000000000000,243.871000000000009,28.068000000000001,0.258000000000000,0.012000000000000,49.694000000000003,0.073647994839265,0.459854014598540,1.770489408327246,0.021897810218978,0.560883047160642,-2.100000000000000,136.783295711060958,0.560883047160642
 ,"1418",Tomar,MunicÃ­pio,Tomar,824.000000000000000,0.340000000000000,11886.000000000000000,0.293538616860172,0.257953568357696,23.000000000000000,86.599999999999994,-169.000000000000000,237.000000000000000,32622.000000000000000,0.168751149530991,103.700000000000003,36413.000000000000000,0.305907230934007,14649.000000000000000,974.000000000000000,26.000000000000000,26503.000000000000000,351.137999999999977,33.850000000000001,0.066000000000000,0.074000000000000,75.477000000000004,0.066489180148816,0.097046413502110,2.229766111391553,0.109704641350211,0.727844451157554,-0.136094674556213,255.573770491803259,0.727844451157554
PORTO,"1313", ,MunicÃ­pio,PÃ³voa de Varzim,1281.000000000000000,0.300000000000000,16514.000000000000000,0.364115296112389,0.300681855978713,125.000000000000000,96.500000000000000,64.000000000000000,187.000000000000000,55728.000000000000000,0.176894918173988,781.600000000000023,64255.000000000000000,0.205773869737764,30929.000000000000000,2556.000000000000000,23.000000000000000,36115.000000000000000,82.209999999999994,200.876000000000005,1.520000000000000,0.280000000000000,439.302000000000021,0.082640887193249,0.668449197860963,2.186932299866780,0.122994652406417,0.562057427437553,1.953125000000000,46.206499488229269,0.562057427437553
 ,"1417",Sardoal,MunicÃ­pio,Sardoal,585.000000000000000,0.325000000000000,1186.000000000000000,0.295952782462057,0.222222222222222,4.000000000000000,67.799999999999997,1.000000000000000,41.000000000000000,3207.000000000000000,0.112254443405051,38.100000000000001,3513.000000000000000,0.323939652718474,1399.000000000000000,88.000000000000000,3.000000000000000,3028.000000000000000,92.204999999999998,12.863000000000000,0.043000000000000,0.033000000000000,32.840000000000003,0.062902072909221,0.097560975609756,2.553119730185498,0.073170731707317,0.861941360660404,4.000000000000000,79.475065616797892,0.861941360660404
PORTO,"1312",Porto,MunicÃ­pio,Porto,2074.000000000000000,0.324000000000000,50160.000000000000000,0.380940988835726,0.409619007745447,896.000000000000000,154.000000000000000,319.000000000000000,1564.000000000000000,205366.000000000000000,0.352643572938072,5596.300000000000182,231800.000000000000000,0.259749784296808,106123.000000000000000,12426.000000000000000,302.000000000000000,140814.000000000000000,41.420000000000002,1211.009000000000015,21.632000000000001,7.291000000000000,3399.661999999999807,0.117090545876012,0.572890025575448,2.807296650717703,0.193094629156010,0.607480586712683,2.808777429467085,25.161982023837176,0.607480586712683
PORTO,"1315",Valongo,MunicÃ­pio,Valongo,1102.000000000000000,0.370000000000000,24902.000000000000000,0.533049554252670,0.230977851438903,48.000000000000000,92.000000000000000,594.000000000000000,584.000000000000000,81926.000000000000000,0.175780582476869,1260.299999999999955,94672.000000000000000,0.194408061517661,47032.000000000000000,4711.000000000000000,8.000000000000000,41218.000000000000000,75.119000000000000,331.500999999999976,0.639000000000000,0.106000000000000,548.702999999999975,0.100165844531383,0.082191780821918,1.655208416994619,0.013698630136986,0.435376880175765,0.080808080808081,32.704911529001031,0.435376880175765
PORTO,"1314",Santo Tirso,MunicÃ­pio,Santo Tirso,923.000000000000000,0.375000000000000,17254.000000000000000,0.360380201692361,0.236732068189128,118.000000000000000,85.500000000000000,-351.000000000000000,-18.000000000000000,60364.000000000000000,0.143396726525744,495.800000000000011,67709.000000000000000,0.246171114622871,32215.000000000000000,2482.000000000000000,8.000000000000000,30391.000000000000000,136.564999999999998,126.343000000000004,0.864000000000000,0.059000000000000,222.538999999999987,0.077044854881266,-6.555555555555555,1.761388663498319,-0.444444444444444,0.448847272888390,-0.336182336182336,61.296893908834207,0.448847272888390
PORTO,"1311",Penafiel,MunicÃ­pio,Penafiel,889.000000000000000,0.300000000000000,17840.000000000000000,0.375728699551570,0.182157243025511,197.000000000000000,79.700000000000003,-204.000000000000000,-129.000000000000000,60272.000000000000000,0.116471993628882,328.100000000000023,69629.000000000000000,0.178000545749616,33280.000000000000000,2673.000000000000000,19.000000000000000,31592.000000000000000,212.218999999999994,84.063999999999993,0.928000000000000,0.090000000000000,148.865000000000009,0.080318509615385,-1.527131782945736,1.770852017937220,-0.147286821705426,0.453718996395180,-0.965686274509804,96.287717159402618,0.453718996395180
PORTO,"1310",Paredes,MunicÃ­pio,Paredes,872.000000000000000,0.300000000000000,20864.000000000000000,0.438266871165644,0.181758530183727,157.000000000000000,79.000000000000000,9.000000000000000,-48.000000000000000,72661.000000000000000,0.121371850098402,538.100000000000023,84354.000000000000000,0.163501434431088,42282.000000000000000,3693.000000000000000,6.000000000000000,35653.000000000000000,156.763000000000005,133.092999999999989,1.002000000000000,0.038000000000000,227.431999999999988,0.087342131403434,-3.270833333333333,1.708828604294478,-0.125000000000000,0.422659269269981,17.444444444444443,66.257201263705625,0.422659269269981
PORTO,"1309", ,MunicÃ­pio,PaÃ§os de Ferreira,810.000000000000000,0.300000000000000,12877.000000000000000,0.423778830472936,0.149166208539491,121.000000000000000,80.500000000000000,-48.000000000000000,-54.000000000000000,48124.000000000000000,0.104895686144128,783.100000000000023,55595.000000000000000,0.162730461372426,28781.000000000000000,2208.000000000000000,5.000000000000000,22072.000000000000000,70.992999999999995,181.383999999999986,1.704000000000000,0.070000000000000,310.903999999999996,0.076717278760293,-2.240740740740741,1.714063834744117,-0.092592592592593,0.397014119974818,-2.520833333333333,28.185416932703358,0.397014119974818
PORTO,"1306",Maia,MunicÃ­pio,Maia,1273.000000000000000,0.360000000000000,35896.000000000000000,0.552847113884555,0.311161501637692,169.000000000000000,110.599999999999994,855.000000000000000,949.000000000000000,116496.000000000000000,0.255219063315479,1627.200000000000045,134977.000000000000000,0.193632989324107,68380.000000000000000,5951.000000000000000,15.000000000000000,60725.000000000000000,82.950000000000003,432.742999999999995,2.037000000000000,0.181000000000000,732.067999999999984,0.087028370868675,0.178082191780822,1.691692667706708,0.015806111696523,0.449891462989991,0.197660818713450,37.318706981317597,0.449891462989991
PORTO,"1305",Lousada,MunicÃ­pio,Lousada,802.000000000000000,0.300000000000000,11833.000000000000000,0.426012000338038,0.150565364015076,75.000000000000000,72.599999999999994,-58.000000000000000,-80.000000000000000,40763.000000000000000,0.100434217304909,493.000000000000000,47364.000000000000000,0.153808799932438,24272.000000000000000,1852.000000000000000,5.000000000000000,19570.000000000000000,96.072999999999993,123.167000000000002,0.781000000000000,0.052000000000000,203.699000000000012,0.076301911667765,-0.937500000000000,1.653849404208569,-0.062500000000000,0.413183008191876,-1.293103448275862,39.695740365111561,0.413183008191876
PORTO,"1308",Matosinhos,MunicÃ­pio,Matosinhos,1600.000000000000000,0.375000000000000,44450.000000000000000,0.465939257592801,0.325527497465115,335.000000000000000,130.599999999999994,351.000000000000000,836.000000000000000,150923.000000000000000,0.246801349032288,2764.500000000000000,172557.000000000000000,0.228921457837120,82545.000000000000000,8274.000000000000000,35.000000000000000,83719.000000000000000,62.418999999999997,712.123000000000047,5.367000000000000,0.561000000000000,1341.241999999999962,0.100236234781029,0.400717703349282,1.883442069741282,0.041866028708134,0.485167220106979,0.954415954415954,30.283595586905406,0.485167220106979
PORTO,"1307",Marco de Canaveses,MunicÃ­pio,Marco de Canaveses,794.000000000000000,0.300000000000000,12954.000000000000000,0.390767330554269,0.170683524298696,128.000000000000000,73.500000000000000,-134.000000000000000,-73.000000000000000,43106.000000000000000,0.100264464343711,245.400000000000006,49541.000000000000000,0.181950303788781,22288.000000000000000,2073.000000000000000,18.000000000000000,25046.000000000000000,201.878999999999991,64.167000000000002,0.634000000000000,0.089000000000000,124.063999999999993,0.093009691313711,-1.753424657534246,1.933456847305852,-0.246575342465753,0.505561050443067,-0.955223880597015,102.061939690301543,0.505561050443067
BEJA,"0202", ,MunicÃ­pio,AlmodÃ´var,775.000000000000000,0.300000000000000,2325.000000000000000,0.239139784946237,0.183453237410072,25.000000000000000,81.299999999999997,-12.000000000000000,51.000000000000000,5981.000000000000000,0.090620297609095,8.600000000000000,6712.000000000000000,0.326281287246722,2766.000000000000000,168.000000000000000,12.000000000000000,5547.000000000000000,780.465000000000032,2.979000000000000,0.032000000000000,0.015000000000000,7.107000000000000,0.060737527114967,0.490196078431373,2.385806451612903,0.235294117647059,0.826430274135876,-2.083333333333333,645.000000000000000,0.826430274135876
